State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Madhya Pradesh,Sagar,2013,Rabi       ,wheat,228788.0,425347.0
Madhya Pradesh,Sagar,2013,Whole Year ,banana,2.0,115.0
Madhya Pradesh,Satna,1997,Kharif     ,maize,1000.0,900.0
Madhya Pradesh,Satna,1997,Rabi       ,wheat,189700.0,256100.0
Madhya Pradesh,Satna,1998,Kharif     ,maize,1000.0,1100.0
Madhya Pradesh,Satna,1998,Kharif     ,rice,92100.0,29800.0
Madhya Pradesh,Satna,1998,Rabi       ,chickpea,65800.0,44500.0
Madhya Pradesh,Satna,1998,Rabi       ,wheat,186800.0,265700.0
Madhya Pradesh,Satna,1999,Kharif     ,cotton,8.0,3.0
Madhya Pradesh,Satna,1999,Kharif     ,maize,1003.0,1285.0
Madhya Pradesh,Satna,1999,Kharif     ,rice,101564.0,60543.0
Madhya Pradesh,Satna,1999,Rabi       ,chickpea,69031.0,43578.0
Madhya Pradesh,Satna,1999,Rabi       ,wheat,186432.0,208997.0
Madhya Pradesh,Satna,2000,Kharif     ,cotton,8.0,4.0
Madhya Pradesh,Satna,2000,Kharif     ,maize,962.0,1421.0
Madhya Pradesh,Satna,2000,Kharif     ,rice,101143.0,29129.0
Madhya Pradesh,Satna,2000,Rabi       ,chickpea,76265.0,35073.0
Madhya Pradesh,Satna,2000,Rabi       ,wheat,161075.0,132038.0
Madhya Pradesh,Satna,2001,Kharif     ,cotton,8.0,4.0
Madhya Pradesh,Satna,2001,Kharif     ,maize,983.0,1671.0
Madhya Pradesh,Satna,2001,Kharif     ,rice,112519.0,116120.0
Madhya Pradesh,Satna,2001,Rabi       ,chickpea,88772.0,52681.0
Madhya Pradesh,Satna,2001,Rabi       ,wheat,163378.0,169278.0
Madhya Pradesh,Satna,2001,Whole Year ,banana,2.0,22.0
Madhya Pradesh,Satna,2002,Kharif     ,maize,812.0,891.0
Madhya Pradesh,Satna,2002,Kharif     ,rice,101971.0,67306.0
Madhya Pradesh,Satna,2002,Rabi       ,chickpea,95350.0,61785.0
Madhya Pradesh,Satna,2002,Rabi       ,wheat,160281.0,197513.0
Madhya Pradesh,Satna,2002,Whole Year ,banana,2.0,50.0
Madhya Pradesh,Satna,2002,Whole Year ,mango,1278.0,0.0
Madhya Pradesh,Satna,2002,Whole Year ,papaya,24.0,295.0
Madhya Pradesh,Satna,2003,Kharif     ,maize,968.0,1301.0
Madhya Pradesh,Satna,2003,Kharif     ,rice,102443.0,97444.0
Madhya Pradesh,Satna,2003,Rabi       ,chickpea,96920.0,67140.0
Madhya Pradesh,Satna,2003,Rabi       ,wheat,160047.0,197686.0
Madhya Pradesh,Satna,2003,Whole Year ,mango,1093.0,0.0
Madhya Pradesh,Satna,2003,Whole Year ,orange,2.0,0.0
Madhya Pradesh,Satna,2003,Whole Year ,papaya,29.0,973.0
Madhya Pradesh,Satna,2004,Kharif     ,maize,880.0,840.0
Madhya Pradesh,Satna,2004,Kharif     ,rice,102352.0,106309.0
Madhya Pradesh,Satna,2004,Rabi       ,chickpea,97597.0,65901.0
Madhya Pradesh,Satna,2004,Rabi       ,wheat,157557.0,173886.0
Madhya Pradesh,Satna,2005,Kharif     ,maize,833.0,881.0
Madhya Pradesh,Satna,2005,Kharif     ,mungbean,2836.0,799.0
Madhya Pradesh,Satna,2005,Kharif     ,rice,103744.0,123297.0
Madhya Pradesh,Satna,2005,Rabi       ,chickpea,97550.0,61984.0
Madhya Pradesh,Satna,2005,Rabi       ,wheat,153921.0,175969.0
Madhya Pradesh,Satna,2006,Kharif     ,jute,99.0,167.0
Madhya Pradesh,Satna,2006,Kharif     ,maize,763.0,375.0
Madhya Pradesh,Satna,2006,Kharif     ,mungbean,2693.0,686.0
Madhya Pradesh,Satna,2006,Kharif     ,rice,94921.0,60924.0
Madhya Pradesh,Satna,2006,Rabi       ,chickpea,90187.0,43712.0
Madhya Pradesh,Satna,2006,Rabi       ,mungbean,26.0,8.0
Madhya Pradesh,Satna,2006,Rabi       ,wheat,141994.0,124806.0
Madhya Pradesh,Satna,2007,Kharif     ,maize,784.0,513.0
Madhya Pradesh,Satna,2007,Kharif     ,rice,89653.0,33943.0
Madhya Pradesh,Satna,2007,Rabi       ,chickpea,98229.0,32502.0
Madhya Pradesh,Satna,2007,Rabi       ,wheat,127773.0,88466.0
Madhya Pradesh,Satna,2008,Kharif     ,maize,697.0,538.0
Madhya Pradesh,Satna,2008,Kharif     ,rice,90254.0,59095.0
Madhya Pradesh,Satna,2008,Rabi       ,chickpea,92289.0,48184.0
Madhya Pradesh,Satna,2008,Rabi       ,wheat,137852.0,147780.0
Madhya Pradesh,Satna,2009,Kharif     ,mungbean,3498.0,853.0
Madhya Pradesh,Satna,2009,Rabi       ,mungbean,20.0,9.0
Madhya Pradesh,Satna,2009,Whole Year ,chickpea,90463.0,55883.0
Madhya Pradesh,Satna,2009,Whole Year ,maize,756.0,506.0
Madhya Pradesh,Satna,2009,Whole Year ,rice,82614.0,53520.0
Madhya Pradesh,Satna,2009,Whole Year ,wheat,143238.0,173098.0
Madhya Pradesh,Satna,2010,Kharif     ,maize,690.0,604.0
Madhya Pradesh,Satna,2010,Kharif     ,mungbean,3347.0,926.0
Madhya Pradesh,Satna,2010,Kharif     ,rice,71699.0,74317.0
Madhya Pradesh,Satna,2010,Rabi       ,chickpea,74090.0,32155.0
Madhya Pradesh,Satna,2010,Rabi       ,wheat,125361.0,119063.0
Madhya Pradesh,Satna,2011,Kharif     ,maize,694.0,460.0
Madhya Pradesh,Satna,2011,Kharif     ,mungbean,3729.0,674.0
Madhya Pradesh,Satna,2011,Kharif     ,rice,88185.0,144500.0
Madhya Pradesh,Satna,2011,Rabi       ,chickpea,72840.0,40202.0
Madhya Pradesh,Satna,2011,Rabi       ,mungbean,19.0,4.0
Madhya Pradesh,Satna,2011,Rabi       ,wheat,149484.0,321517.0
Madhya Pradesh,Satna,2012,Kharif     ,maize,838.0,1232.0
Madhya Pradesh,Satna,2012,Kharif     ,mungbean,3805.0,1089.0
Madhya Pradesh,Satna,2012,Kharif     ,rice,85378.0,197668.0
Madhya Pradesh,Satna,2012,Rabi       ,chickpea,78133.0,40461.0
Madhya Pradesh,Satna,2012,Rabi       ,mungbean,3.0,1.0
Madhya Pradesh,Satna,2012,Rabi       ,wheat,142461.0,448587.0
Madhya Pradesh,Satna,2013,Kharif     ,maize,773.0,539.0
Madhya Pradesh,Satna,2013,Kharif     ,mungbean,3491.0,473.0
Madhya Pradesh,Satna,2013,Kharif     ,rice,82067.0,188564.0
Madhya Pradesh,Satna,2013,Rabi       ,chickpea,93137.0,42159.0
Madhya Pradesh,Satna,2013,Rabi       ,mungbean,5.0,2.0
Madhya Pradesh,Satna,2013,Rabi       ,wheat,146542.0,479988.0
Madhya Pradesh,Sehore,1997,Kharif     ,cotton,2100.0,2000.0
Madhya Pradesh,Sehore,1997,Kharif     ,maize,10300.0,7000.0
Madhya Pradesh,Sehore,1997,Rabi       ,wheat,157600.0,275000.0
Madhya Pradesh,Sehore,1998,Kharif     ,cotton,1200.0,100.0
Madhya Pradesh,Sehore,1998,Kharif     ,maize,10900.0,13400.0
Madhya Pradesh,Sehore,1998,Kharif     ,rice,1700.0,1200.0
Madhya Pradesh,Sehore,1998,Rabi       ,chickpea,92100.0,113100.0
Madhya Pradesh,Sehore,1998,Rabi       ,wheat,148600.0,287700.0
Madhya Pradesh,Sehore,1999,Kharif     ,cotton,728.0,198.0
Madhya Pradesh,Sehore,1999,Kharif     ,maize,11235.0,15456.0
Madhya Pradesh,Sehore,1999,Kharif     ,rice,1753.0,1592.0
Madhya Pradesh,Sehore,1999,Rabi       ,chickpea,81734.0,80018.0
Madhya Pradesh,Sehore,1999,Rabi       ,wheat,163768.0,308528.0
Madhya Pradesh,Sehore,2000,Kharif     ,cotton,126.0,43.0
Madhya Pradesh,Sehore,2000,Kharif     ,maize,14108.0,19637.0
Madhya Pradesh,Sehore,2000,Kharif     ,rice,1694.0,877.0
Madhya Pradesh,Sehore,2000,Rabi       ,chickpea,43902.0,43902.0
Madhya Pradesh,Sehore,2000,Rabi       ,wheat,75783.0,158427.0
Madhya Pradesh,Sehore,2001,Kharif     ,cotton,250.0,91.0
Madhya Pradesh,Sehore,2001,Kharif     ,maize,15557.0,31011.0
Madhya Pradesh,Sehore,2001,Kharif     ,rice,1728.0,1050.0
Madhya Pradesh,Sehore,2001,Rabi       ,chickpea,82925.0,84583.0
Madhya Pradesh,Sehore,2001,Rabi       ,wheat,139570.0,272223.0
Madhya Pradesh,Sehore,2001,Whole Year ,banana,3.0,118.0
Madhya Pradesh,Sehore,2002,Kharif     ,cotton,183.0,65.0
Madhya Pradesh,Sehore,2002,Kharif     ,maize,16049.0,34384.0
Madhya Pradesh,Sehore,2002,Kharif     ,rice,1554.0,1071.0
Madhya Pradesh,Sehore,2002,Rabi       ,chickpea,75921.0,74175.0
Madhya Pradesh,Sehore,2002,Rabi       ,wheat,133052.0,233601.0
Madhya Pradesh,Sehore,2002,Whole Year ,mango,63.0,0.0
Madhya Pradesh,Sehore,2002,Whole Year ,papaya,1.0,0.0
Madhya Pradesh,Sehore,2003,Kharif     ,cotton,176.0,102.0
Madhya Pradesh,Sehore,2003,Kharif     ,maize,15867.0,29404.0
Madhya Pradesh,Sehore,2003,Kharif     ,rice,1523.0,1215.0
Madhya Pradesh,Sehore,2003,Rabi       ,chickpea,85766.0,82936.0
Madhya Pradesh,Sehore,2003,Rabi       ,wheat,157151.0,346844.0
Madhya Pradesh,Sehore,2003,Whole Year ,mango,58.0,0.0
Madhya Pradesh,Sehore,2003,Whole Year ,orange,20.0,0.0
Madhya Pradesh,Sehore,2003,Whole Year ,papaya,4.0,0.0
Madhya Pradesh,Sehore,2004,Kharif     ,maize,15718.0,21962.0
Madhya Pradesh,Sehore,2004,Kharif     ,rice,1400.0,1015.0
Madhya Pradesh,Sehore,2004,Rabi       ,chickpea,83723.0,81714.0
Madhya Pradesh,Sehore,2004,Rabi       ,wheat,170602.0,364929.0
Madhya Pradesh,Sehore,2005,Kharif     ,cotton,183.0,124.0
Madhya Pradesh,Sehore,2005,Kharif     ,maize,15362.0,20460.0
Madhya Pradesh,Sehore,2005,Kharif     ,mungbean,215.0,72.0
Madhya Pradesh,Sehore,2005,Kharif     ,rice,1311.0,880.0
Madhya Pradesh,Sehore,2005,Rabi       ,chickpea,81073.0,79370.0
Madhya Pradesh,Sehore,2005,Rabi       ,wheat,145315.0,272341.0
Madhya Pradesh,Sehore,2006,Kharif     ,cotton,274.0,171.0
Madhya Pradesh,Sehore,2006,Kharif     ,jute,44.0,122.0
Madhya Pradesh,Sehore,2006,Kharif     ,maize,45630.0,40112.0
Madhya Pradesh,Sehore,2006,Kharif     ,mungbean,124.0,42.0
Madhya Pradesh,Sehore,2006,Kharif     ,rice,1372.0,901.0
Madhya Pradesh,Sehore,2006,Rabi       ,chickpea,87328.0,97633.0
Madhya Pradesh,Sehore,2006,Rabi       ,mungbean,120.0,35.0
Madhya Pradesh,Sehore,2006,Rabi       ,wheat,161968.0,363639.0
Madhya Pradesh,Sehore,2007,Kharif     ,cotton,95.0,8.0
Madhya Pradesh,Sehore,2007,Kharif     ,maize,14597.0,18945.0
Madhya Pradesh,Sehore,2007,Kharif     ,rice,2282.0,1754.0
Madhya Pradesh,Sehore,2007,Rabi       ,chickpea,112834.0,85528.0
Madhya Pradesh,Sehore,2007,Rabi       ,wheat,165365.0,189009.0
Madhya Pradesh,Sehore,2008,Kharif     ,cotton,93.0,12.0
Madhya Pradesh,Sehore,2008,Kharif     ,maize,14335.0,16326.0
Madhya Pradesh,Sehore,2008,Kharif     ,rice,4645.0,3498.0
Madhya Pradesh,Sehore,2008,Rabi       ,chickpea,116087.0,108890.0
Madhya Pradesh,Sehore,2008,Rabi       ,wheat,153062.0,226884.0
Madhya Pradesh,Sehore,2009,Kharif     ,mungbean,103.0,35.0
Madhya Pradesh,Sehore,2009,Rabi       ,mungbean,78.0,28.0
Madhya Pradesh,Sehore,2009,Whole Year ,cotton,64.0,7.0
Madhya Pradesh,Sehore,2009,Whole Year ,chickpea,106024.0,127229.0
Madhya Pradesh,Sehore,2009,Whole Year ,maize,14349.0,13304.0
Madhya Pradesh,Sehore,2009,Whole Year ,rice,4973.0,5172.0
Madhya Pradesh,Sehore,2009,Whole Year ,wheat,192079.0,401066.0
Madhya Pradesh,Sehore,2010,Kharif     ,cotton,66.0,47.0
Madhya Pradesh,Sehore,2010,Kharif     ,maize,15082.0,27839.0
Madhya Pradesh,Sehore,2010,Kharif     ,mungbean,125.0,57.0
Madhya Pradesh,Sehore,2010,Kharif     ,rice,6093.0,6830.0
Madhya Pradesh,Sehore,2010,Rabi       ,chickpea,118059.0,80280.0
Madhya Pradesh,Sehore,2010,Rabi       ,mungbean,61.0,18.0
Madhya Pradesh,Sehore,2010,Rabi       ,wheat,204158.0,327233.0
Madhya Pradesh,Sehore,2011,Kharif     ,cotton,35.0,45.0
Madhya Pradesh,Sehore,2011,Kharif     ,maize,10828.0,9175.0
Madhya Pradesh,Sehore,2011,Kharif     ,mungbean,133.0,32.0
Madhya Pradesh,Sehore,2011,Kharif     ,rice,11389.0,18870.0
Madhya Pradesh,Sehore,2011,Rabi       ,chickpea,100269.0,118014.0
Madhya Pradesh,Sehore,2011,Rabi       ,mungbean,63.0,18.0
Madhya Pradesh,Sehore,2011,Rabi       ,wheat,223937.0,644654.0
Madhya Pradesh,Sehore,2012,Kharif     ,maize,7922.0,20545.0
Madhya Pradesh,Sehore,2012,Kharif     ,mungbean,265.0,101.0
Madhya Pradesh,Sehore,2012,Kharif     ,rice,17300.0,45094.0
Madhya Pradesh,Sehore,2012,Rabi       ,chickpea,97560.0,87374.0
Madhya Pradesh,Sehore,2012,Rabi       ,mungbean,8296.0,1983.0
Madhya Pradesh,Sehore,2012,Rabi       ,wheat,237507.0,503877.0
Madhya Pradesh,Sehore,2013,Kharif     ,maize,8241.0,4799.0
Madhya Pradesh,Sehore,2013,Kharif     ,mungbean,289.0,36.0
Madhya Pradesh,Sehore,2013,Kharif     ,rice,19660.0,61240.0
Madhya Pradesh,Sehore,2013,Rabi       ,chickpea,100859.0,88971.0
Madhya Pradesh,Sehore,2013,Rabi       ,mungbean,22647.0,8561.0
Madhya Pradesh,Sehore,2013,Rabi       ,wheat,245359.0,543608.0
Madhya Pradesh,Seoni,1997,Kharif     ,maize,9400.0,8800.0
Madhya Pradesh,Seoni,1997,Rabi       ,wheat,91200.0,40300.0
Madhya Pradesh,Seoni,1998,Kharif     ,maize,10000.0,12900.0
Madhya Pradesh,Seoni,1998,Kharif     ,rice,104600.0,80500.0
Madhya Pradesh,Seoni,1998,Rabi       ,chickpea,28700.0,19800.0
Madhya Pradesh,Seoni,1998,Rabi       ,wheat,98200.0,75600.0
Madhya Pradesh,Seoni,1999,Kharif     ,cotton,4.0,3.0
Madhya Pradesh,Seoni,1999,Kharif     ,maize,12861.0,20930.0
Madhya Pradesh,Seoni,1999,Kharif     ,rice,107598.0,148312.0
Madhya Pradesh,Seoni,1999,Rabi       ,chickpea,30293.0,22676.0
Madhya Pradesh,Seoni,1999,Rabi       ,wheat,104639.0,95035.0
Madhya Pradesh,Seoni,2000,Kharif     ,maize,14107.0,12494.0
Madhya Pradesh,Seoni,2000,Kharif     ,rice,111104.0,43910.0
Madhya Pradesh,Seoni,2000,Rabi       ,chickpea,27767.0,12978.0
Madhya Pradesh,Seoni,2000,Rabi       ,wheat,85502.0,52140.0
Madhya Pradesh,Seoni,2001,Kharif     ,cotton,10.0,9.0
Madhya Pradesh,Seoni,2001,Kharif     ,maize,14998.0,30261.0
Madhya Pradesh,Seoni,2001,Kharif     ,rice,115986.0,112433.0
Madhya Pradesh,Seoni,2001,Rabi       ,chickpea,33415.0,24260.0
Madhya Pradesh,Seoni,2001,Rabi       ,wheat,95682.0,83084.0
Madhya Pradesh,Seoni,2002,Kharif     ,cotton,9.0,7.0
Madhya Pradesh,Seoni,2002,Kharif     ,maize,15027.0,19554.0
Madhya Pradesh,Seoni,2002,Kharif     ,rice,116908.0,80231.0
Madhya Pradesh,Seoni,2002,Rabi       ,chickpea,38710.0,27316.0
Madhya Pradesh,Seoni,2002,Rabi       ,wheat,96543.0,78824.0
Madhya Pradesh,Seoni,2002,Whole Year ,mango,78.0,0.0
Madhya Pradesh,Seoni,2003,Kharif     ,cotton,1.0,2.0
Madhya Pradesh,Seoni,2003,Kharif     ,maize,14035.0,26326.0
Madhya Pradesh,Seoni,2003,Kharif     ,rice,120572.0,175659.0
Madhya Pradesh,Seoni,2003,Rabi       ,chickpea,40561.0,29940.0
Madhya Pradesh,Seoni,2003,Rabi       ,wheat,98668.0,93086.0
Madhya Pradesh,Seoni,2003,Whole Year ,mango,76.0,0.0
Madhya Pradesh,Seoni,2003,Whole Year ,orange,38.0,0.0
Madhya Pradesh,Seoni,2003,Whole Year ,watermelon,7.0,0.0
Madhya Pradesh,Seoni,2004,Kharif     ,cotton,3.0,3.0
Madhya Pradesh,Seoni,2004,Kharif     ,maize,11513.0,15121.0
Madhya Pradesh,Seoni,2004,Kharif     ,rice,113898.0,84097.0
Madhya Pradesh,Seoni,2004,Rabi       ,chickpea,43056.0,28142.0
Madhya Pradesh,Seoni,2004,Rabi       ,wheat,92998.0,77701.0
Madhya Pradesh,Seoni,2005,Kharif     ,cotton,3.0,3.0
Madhya Pradesh,Seoni,2005,Kharif     ,maize,12510.0,16661.0
Madhya Pradesh,Seoni,2005,Kharif     ,mungbean,502.0,166.0
Madhya Pradesh,Seoni,2005,Kharif     ,rice,118323.0,143950.0
Madhya Pradesh,Seoni,2005,Rabi       ,chickpea,45526.0,32365.0
Madhya Pradesh,Seoni,2005,Rabi       ,wheat,103032.0,91153.0
Madhya Pradesh,Seoni,2006,Kharif     ,cotton,2.0,3.0
Madhya Pradesh,Seoni,2006,Kharif     ,jute,321.0,678.0
Madhya Pradesh,Seoni,2006,Kharif     ,maize,12504.0,12824.0
Madhya Pradesh,Seoni,2006,Kharif     ,mungbean,508.0,183.0
Madhya Pradesh,Seoni,2006,Kharif     ,rice,119394.0,135813.0
Madhya Pradesh,Seoni,2006,Rabi       ,chickpea,46204.0,29828.0
Madhya Pradesh,Seoni,2006,Rabi       ,mungbean,74.0,19.0
Madhya Pradesh,Seoni,2006,Rabi       ,wheat,104715.0,101306.0
Madhya Pradesh,Seoni,2007,Kharif     ,maize,11865.0,14299.0
Madhya Pradesh,Seoni,2007,Kharif     ,rice,118956.0,147911.0
Madhya Pradesh,Seoni,2007,Rabi       ,chickpea,47170.0,21882.0
Madhya Pradesh,Seoni,2007,Rabi       ,wheat,110466.0,93405.0
Madhya Pradesh,Seoni,2008,Kharif     ,maize,11267.0,12832.0
Madhya Pradesh,Seoni,2008,Kharif     ,rice,115562.0,117316.0
Madhya Pradesh,Seoni,2008,Rabi       ,chickpea,47527.0,33652.0
Madhya Pradesh,Seoni,2008,Rabi       ,wheat,103101.0,90147.0
Madhya Pradesh,Seoni,2009,Kharif     ,mungbean,421.0,152.0
Madhya Pradesh,Seoni,2009,Rabi       ,mungbean,56.0,15.0
Madhya Pradesh,Seoni,2009,Whole Year ,chickpea,48122.0,34113.0
Madhya Pradesh,Seoni,2009,Whole Year ,maize,11614.0,12726.0
Madhya Pradesh,Seoni,2009,Whole Year ,rice,116827.0,122413.0
Madhya Pradesh,Seoni,2009,Whole Year ,wheat,108784.0,90484.0
Madhya Pradesh,Seoni,2010,Kharif     ,maize,11859.0,15086.0
Madhya Pradesh,Seoni,2010,Kharif     ,mungbean,470.0,170.0
Madhya Pradesh,Seoni,2010,Kharif     ,rice,116339.0,153894.0
Madhya Pradesh,Seoni,2010,Rabi       ,chickpea,51331.0,35444.0
Madhya Pradesh,Seoni,2010,Rabi       ,mungbean,43.0,7.0
Madhya Pradesh,Seoni,2010,Rabi       ,wheat,111663.0,102116.0
Madhya Pradesh,Seoni,2010,Whole Year ,banana,1.0,46.0
Madhya Pradesh,Seoni,2011,Kharif     ,maize,15342.0,15910.0
Madhya Pradesh,Seoni,2011,Kharif     ,mungbean,490.0,127.0
Madhya Pradesh,Seoni,2011,Kharif     ,rice,120142.0,177221.0
Madhya Pradesh,Seoni,2011,Rabi       ,chickpea,47361.0,31918.0
Madhya Pradesh,Seoni,2011,Rabi       ,mungbean,46.0,8.0
Madhya Pradesh,Seoni,2011,Rabi       ,wheat,120707.0,242742.0
Madhya Pradesh,Seoni,2011,Whole Year ,banana,1.0,53.0
Madhya Pradesh,Seoni,2012,Kharif     ,maize,18389.0,46976.0
Madhya Pradesh,Seoni,2012,Kharif     ,mungbean,500.0,192.0
Madhya Pradesh,Seoni,2012,Kharif     ,rice,136546.0,281012.0
Madhya Pradesh,Seoni,2012,Rabi       ,chickpea,46396.0,39520.0
Madhya Pradesh,Seoni,2012,Rabi       ,mungbean,325.0,83.0
Madhya Pradesh,Seoni,2012,Rabi       ,wheat,132113.0,374258.0
Madhya Pradesh,Seoni,2012,Whole Year ,banana,3.0,
Madhya Pradesh,Seoni,2013,Kharif     ,maize,22047.0,40521.0
Madhya Pradesh,Seoni,2013,Kharif     ,mungbean,513.0,65.0
Madhya Pradesh,Seoni,2013,Kharif     ,rice,150237.0,440990.0
Madhya Pradesh,Seoni,2013,Rabi       ,chickpea,44003.0,43119.0
Madhya Pradesh,Seoni,2013,Rabi       ,mungbean,146.0,60.0
Madhya Pradesh,Seoni,2013,Rabi       ,wheat,153282.0,346039.0
Madhya Pradesh,Seoni,2013,Whole Year ,banana,3.0,
Madhya Pradesh,Shahdol,1997,Kharif     ,maize,34500.0,29800.0
Madhya Pradesh,Shahdol,1997,Rabi       ,wheat,72800.0,50100.0
Madhya Pradesh,Shahdol,1998,Kharif     ,maize,23900.0,25100.0
Madhya Pradesh,Shahdol,1998,Kharif     ,rice,205600.0,88300.0
Madhya Pradesh,Shahdol,1998,Rabi       ,chickpea,8600.0,4500.0
Madhya Pradesh,Shahdol,1998,Rabi       ,wheat,46300.0,34600.0
Madhya Pradesh,Shahdol,1999,Kharif     ,maize,24315.0,28976.0
Madhya Pradesh,Shahdol,1999,Kharif     ,rice,214517.0,195837.0
Madhya Pradesh,Shahdol,1999,Rabi       ,chickpea,8152.0,4134.0
Madhya Pradesh,Shahdol,1999,Rabi       ,wheat,47364.0,30288.0
Madhya Pradesh,Shahdol,2000,Kharif     ,maize,24047.0,32485.0
Madhya Pradesh,Shahdol,2000,Kharif     ,rice,204290.0,142449.0
Madhya Pradesh,Shahdol,2000,Rabi       ,chickpea,4721.0,1937.0
Madhya Pradesh,Shahdol,2000,Rabi       ,wheat,31161.0,20338.0
Madhya Pradesh,Shahdol,2001,Kharif     ,maize,24106.0,29255.0
Madhya Pradesh,Shahdol,2001,Kharif     ,rice,208437.0,191663.0
Madhya Pradesh,Shahdol,2001,Rabi       ,chickpea,6033.0,2929.0
Madhya Pradesh,Shahdol,2001,Rabi       ,wheat,36567.0,25767.0
Madhya Pradesh,Shahdol,2001,Whole Year ,banana,6.0,81.0
Madhya Pradesh,Shahdol,2002,Kharif     ,maize,23568.0,34752.0
Madhya Pradesh,Shahdol,2002,Kharif     ,rice,203535.0,105780.0
Madhya Pradesh,Shahdol,2002,Rabi       ,chickpea,5131.0,1908.0
Madhya Pradesh,Shahdol,2002,Rabi       ,wheat,31840.0,19430.0
Madhya Pradesh,Shahdol,2002,Whole Year ,banana,6.0,43.0
Madhya Pradesh,Shahdol,2002,Whole Year ,mango,76.0,0.0
Madhya Pradesh,Shahdol,2002,Whole Year ,papaya,1.0,0.0
Madhya Pradesh,Shahdol,2003,Kharif     ,maize,11578.0,15051.0
Madhya Pradesh,Shahdol,2003,Kharif     ,rice,107362.0,103627.0
Madhya Pradesh,Shahdol,2003,Rabi       ,chickpea,2840.0,1274.0
Madhya Pradesh,Shahdol,2003,Rabi       ,wheat,21141.0,16643.0
Madhya Pradesh,Shahdol,2003,Whole Year ,banana,4.0,42.0
Madhya Pradesh,Shahdol,2003,Whole Year ,mango,17.0,0.0
Madhya Pradesh,Shahdol,2003,Whole Year ,orange,1.0,0.0
Madhya Pradesh,Shahdol,2003,Whole Year ,papaya,1.0,0.0
Madhya Pradesh,Shahdol,2003,Whole Year ,watermelon,1.0,0.0
Madhya Pradesh,Shahdol,2004,Kharif     ,maize,12113.0,10978.0
Madhya Pradesh,Shahdol,2004,Kharif     ,rice,110120.0,76890.0
Madhya Pradesh,Shahdol,2004,Rabi       ,chickpea,3034.0,1436.0
Madhya Pradesh,Shahdol,2004,Rabi       ,wheat,21326.0,16431.0
Madhya Pradesh,Shahdol,2005,Kharif     ,maize,11682.0,10838.0
Madhya Pradesh,Shahdol,2005,Kharif     ,mungbean,49.0,11.0
Madhya Pradesh,Shahdol,2005,Kharif     ,rice,108699.0,104404.0
Madhya Pradesh,Shahdol,2005,Rabi       ,chickpea,4245.0,1950.0
Madhya Pradesh,Shahdol,2005,Rabi       ,wheat,24098.0,19872.0
Madhya Pradesh,Shahdol,2006,Kharif     ,jute,15.0,28.0
Madhya Pradesh,Shahdol,2006,Kharif     ,maize,11395.0,7689.0
Madhya Pradesh,Shahdol,2006,Kharif     ,mungbean,30.0,9.0
Madhya Pradesh,Shahdol,2006,Kharif     ,rice,108258.0,85259.0
Madhya Pradesh,Shahdol,2006,Rabi       ,chickpea,3576.0,1363.0
Madhya Pradesh,Shahdol,2006,Rabi       ,wheat,22927.0,17766.0
Madhya Pradesh,Shahdol,2006,Whole Year ,banana,4.0,20.0
Madhya Pradesh,Shahdol,2007,Kharif     ,maize,11315.0,9841.0
Madhya Pradesh,Shahdol,2007,Kharif     ,rice,107878.0,62248.0
Madhya Pradesh,Shahdol,2007,Rabi       ,chickpea,3033.0,1103.0
Madhya Pradesh,Shahdol,2007,Rabi       ,wheat,21160.0,18010.0
Madhya Pradesh,Shahdol,2007,Whole Year ,banana,3.0,57.0
Madhya Pradesh,Shahdol,2008,Kharif     ,maize,11072.0,10577.0
Madhya Pradesh,Shahdol,2008,Kharif     ,rice,107234.0,92093.0
Madhya Pradesh,Shahdol,2008,Rabi       ,chickpea,3442.0,1364.0
Madhya Pradesh,Shahdol,2008,Rabi       ,wheat,22996.0,20697.0
Madhya Pradesh,Shahdol,2009,Kharif     ,mungbean,96.0,34.0
Madhya Pradesh,Shahdol,2009,Whole Year ,chickpea,3805.0,1452.0
Madhya Pradesh,Shahdol,2009,Whole Year ,maize,10906.0,6430.0
Madhya Pradesh,Shahdol,2009,Whole Year ,rice,101223.0,82891.0
Madhya Pradesh,Shahdol,2009,Whole Year ,wheat,24140.0,16849.0
Madhya Pradesh,Shahdol,2010,Kharif     ,maize,11283.0,11218.0
Madhya Pradesh,Shahdol,2010,Kharif     ,mungbean,131.0,39.0
Madhya Pradesh,Shahdol,2010,Kharif     ,rice,100909.0,129033.0
Madhya Pradesh,Shahdol,2010,Rabi       ,chickpea,3706.0,1350.0
Madhya Pradesh,Shahdol,2010,Rabi       ,mungbean,2.0,
Madhya Pradesh,Shahdol,2010,Rabi       ,wheat,24655.0,17117.0
Madhya Pradesh,Shahdol,2010,Whole Year ,banana,3.0,31.0
Madhya Pradesh,Shahdol,2011,Kharif     ,cotton,17.0,40.0
Madhya Pradesh,Shahdol,2011,Kharif     ,maize,10916.0,7207.0
Madhya Pradesh,Shahdol,2011,Kharif     ,mungbean,36.0,8.0
Madhya Pradesh,Shahdol,2011,Kharif     ,rice,103868.0,191231.0
Madhya Pradesh,Shahdol,2011,Rabi       ,chickpea,3670.0,1232.0
Madhya Pradesh,Shahdol,2011,Rabi       ,wheat,26577.0,49154.0
Madhya Pradesh,Shahdol,2011,Whole Year ,banana,3.0,42.0
